City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,Year,Month,Season,PM2.5_SI,PM10_SI,NO2_SI,SO2_SI,CO_SI,O3_SI,HRI,HRI_Category
Ahmedabad,2015-04-25,103.29,107.96,4.55,19.82,23.69,,4.55,85.42,22.18,0.06,1.17,2.58,253.0,Poor,2015,4,Spring,444.3,139.9111111111111,39.64,113.55,0.056875,11.09,203.88,Very Unhealthy
Ahmedabad,2015-04-26,107.5,107.96,5.29,15.56,19.73,,5.29,74.37,10.12,0.09,0.16,2.91,239.0,Poor,2015,4,Spring,458.33333333333337,139.9111111111111,31.120000000000005,92.9625,0.066125,5.06,204.43,Very Unhealthy
Ahmedabad,2015-04-28,102.58,107.96,3.88,12.74,16.82,,3.88,41.94,26.89,0.02,6.4,0.76,384.5,,2015,4,Spring,441.93333333333334,139.9111111111111,25.480000000000004,52.425,0.048499999999999995,13.445000000000002,194.34,Unhealthy
Ahmedabad,2015-04-29,138.42,107.96,5.05,16.7,21.56,,5.05,77.74,27.18,0.01,0.88,2.01,300.0,Poor,2015,4,Spring,500.0,139.9111111111111,33.4,97.17499999999998,0.063125,13.59,220.74,Very Unhealthy
Ahmedabad,2015-04-30,129.04,107.96,5.69,14.86,19.66,,5.69,78.27,18.67,0.0,0.0,1.54,317.0,Very Poor,2015,4,Spring,500.0,139.9111111111111,29.719999999999995,97.8375,0.07112500000000001,9.335,219.65,Very Unhealthy
Ahmedabad,2015-05-01,96.65,107.96,4.67,15.9,20.53,,4.67,39.41,11.83,0.01,0.0,3.11,240.0,Poor,2015,5,Spring,422.1666666666667,139.9111111111111,31.8,49.262499999999996,0.058374999999999996,5.915,187.62,Unhealthy
Ahmedabad,2015-05-02,126.77,107.96,15.69,23.93,39.73,,15.69,93.18,36.71,0.22,0.04,10.0,344.0,Very Poor,2015,5,Spring,500.0,139.9111111111111,47.86,132.95000000000005,0.196125,18.355,227.69,Very Unhealthy
Ahmedabad,2015-05-03,106.15,107.96,13.12,23.02,35.05,,13.12,65.95,81.6,0.3,0.02,9.69,503.0,Severe,2015,5,Spring,453.83333333333337,139.9111111111111,46.04,82.4375,0.164,40.8,208.36,Very Unhealthy
Ahmedabad,2015-05-04,86.31,107.96,2.69,10.5,10.9,,2.69,50.13,90.54,0.47,0.15,12.8,308.0,Very Poor,2015,5,Spring,387.70000000000005,139.9111111111111,21.0,62.662499999999994,0.033625,45.27,178.67,Unhealthy
Ahmedabad,2015-05-05,83.99,107.96,2.73,0.08,2.75,,2.73,34.06,69.57,0.28,0.05,8.97,227.0,Poor,2015,5,Spring,379.96666666666664,139.9111111111111,0.16,42.575,0.034124999999999996,34.785,168.74,Unhealthy
Ahmedabad,2015-05-06,65.11,107.96,3.14,4.58,6.75,,3.14,22.27,32.26,0.17,0.04,5.84,120.0,Moderate,2015,5,Spring,317.0333333333333,139.9111111111111,9.16,27.8375,0.03925,16.13,145.17,Unhealthy
Ahmedabad,2015-05-07,51.03,107.96,6.24,20.47,26.2,,6.24,15.5,31.44,0.0,0.0,1.29,158.0,Moderate,2015,5,Spring,240.20000000000002,139.9111111111111,40.94,19.375,0.078,15.72,123.75,Unhealthy
Ahmedabad,2015-05-08,38.73,107.96,8.0,19.28,26.61,,8.0,20.13,25.7,0.0,0.0,2.08,177.0,Moderate,2015,5,Spring,158.2,139.9111111111111,38.56,25.162499999999998,0.1,12.85,94.87,Moderate
Ahmedabad,2015-05-09,61.12,107.96,9.94,17.82,27.18,,9.94,39.69,25.9,0.0,0.0,3.49,201.0,Poor,2015,5,Spring,303.73333333333335,139.9111111111111,35.64,49.6125,0.12424999999999999,12.950000000000001,147.68,Unhealthy
Ahmedabad,2015-05-10,58.44,107.96,10.68,17.24,27.38,,10.68,54.69,18.89,0.0,0.0,1.39,211.0,Poor,2015,5,Spring,289.6,139.9111111111111,34.48,68.3625,0.1335,9.445,144.03,Unhealthy
Ahmedabad,2015-05-11,61.49,107.96,11.44,16.69,27.61,,11.44,42.66,18.2,0.01,0.0,2.59,221.0,Poor,2015,5,Spring,304.96666666666664,139.9111111111111,33.38,53.325,0.143,9.1,147.65,Unhealthy
Ahmedabad,2015-05-12,65.39,107.96,12.3,16.08,27.86,,12.3,27.96,22.35,0.0,0.0,2.29,233.0,Poor,2015,5,Spring,317.9666666666667,139.9111111111111,32.16,34.95,0.15375,11.175,150.32,Unhealthy
Ahmedabad,2015-05-13,100.92,107.96,20.42,18.9,37.83,,20.42,31.9,22.84,4.9,19.26,8.21,481.0,Severe,2015,5,Spring,436.4,139.9111111111111,37.8,39.875,0.25525000000000003,11.42,193.42,Unhealthy
Ahmedabad,2015-05-14,97.48,107.96,5.31,30.02,33.62,,5.31,36.05,16.26,10.6,34.91,3.85,352.0,Very Poor,2015,5,Spring,424.93333333333334,139.9111111111111,60.040000000000006,45.06249999999999,0.06637499999999999,8.13,194.04,Unhealthy
Ahmedabad,2015-05-15,129.27,107.96,14.28,28.33,41.92,,14.28,70.13,25.4,16.9,44.19,4.97,327.0,Very Poor,2015,5,Spring,500.0,139.9111111111111,56.66,87.6625,0.1785,12.7,224.36,Very Unhealthy
Ahmedabad,2015-05-16,129.58,107.96,21.23,28.79,45.4,,21.23,17.66,34.42,20.53,85.73,11.56,577.0,Severe,2015,5,Spring,500.0,139.9111111111111,57.58,22.075,0.26537499999999997,17.21,218.44,Very Unhealthy
Ahmedabad,2015-05-17,100.57,107.96,7.56,18.79,24.33,,7.56,38.76,38.83,4.92,17.94,1.54,411.0,Severe,2015,5,Spring,435.23333333333335,139.9111111111111,37.58,48.449999999999996,0.0945,19.415,194.62,Unhealthy
Ahmedabad,2015-05-18,130.34,107.96,7.14,17.43,23.72,,7.14,52.07,29.05,5.05,14.0,1.3,212.0,Poor,2015,5,Spring,500.0,139.9111111111111,34.86,65.0875,0.08925,14.524999999999999,217.92,Very Unhealthy
Ahmedabad,2015-05-19,53.24,107.96,8.05,15.86,23.34,,8.05,36.23,21.58,5.23,15.0,1.02,280.0,Poor,2015,5,Spring,254.93333333333337,139.9111111111111,31.72,45.287499999999994,0.10062499999999999,10.79,129.17,Unhealthy
Ahmedabad,2015-05-20,42.0,107.96,10.44,18.16,21.8,,10.44,17.0,25.5,0.0,0.0,0.0,162.0,Moderate,2015,5,Spring,180.0,139.9111111111111,36.32,21.25,0.1305,12.75,101.65,Unhealthy
Ahmedabad,2015-05-21,50.1,107.96,9.46,14.9,22.5,,9.46,30.67,12.91,0.41,1.89,1.44,384.5,,2015,5,Spring,234.00000000000003,139.9111111111111,29.799999999999997,38.337500000000006,0.11825000000000002,6.455,120.33,Unhealthy
Ahmedabad,2015-05-22,83.69,107.96,10.89,17.18,27.15,,10.89,41.12,35.61,12.62,20.2,17.84,569.0,Severe,2015,5,Spring,378.9666666666667,139.9111111111111,34.36,51.4,0.136125,17.805,174.42,Unhealthy
Ahmedabad,2015-05-23,38.88,107.96,2.18,16.28,17.74,,2.18,26.4,12.47,3.0,6.96,6.37,128.0,Moderate,2015,5,Spring,159.20000000000002,139.9111111111111,32.56,32.99999999999999,0.02725,6.235,94.14,Moderate
Ahmedabad,2015-05-24,46.89,107.96,2.96,16.17,18.49,,2.96,41.96,10.74,3.41,8.87,3.53,129.0,Moderate,2015,5,Spring,212.6,139.9111111111111,32.34,52.449999999999996,0.037,5.37,114.64,Unhealthy
Ahmedabad,2015-05-25,70.96,107.96,4.12,15.47,19.28,,4.12,23.67,16.01,3.72,8.13,4.06,152.0,Moderate,2015,5,Spring,336.5333333333333,139.9111111111111,30.94,29.5875,0.051500000000000004,8.005,155.72,Unhealthy
Ahmedabad,2015-05-26,53.66,107.96,4.23,14.43,18.06,,4.23,14.46,45.64,2.39,6.4,3.53,176.0,Moderate,2015,5,Spring,257.73333333333335,139.9111111111111,28.859999999999996,18.075000000000003,0.052875000000000005,22.82,128.05,Unhealthy
Ahmedabad,2015-05-27,45.49,107.96,4.26,13.73,17.1,,4.26,12.85,71.85,2.5,5.96,3.36,167.0,Moderate,2015,5,Spring,203.26666666666665,139.9111111111111,27.46,16.0625,0.05325,35.925,109.82,Unhealthy
Ahmedabad,2015-05-28,60.86,107.96,5.27,16.61,21.42,,5.27,14.91,41.19,3.03,9.18,6.54,106.0,Moderate,2015,5,Spring,302.8666666666667,139.9111111111111,33.22,18.637500000000003,0.06587499999999999,20.595,144.56,Unhealthy
Ahmedabad,2015-05-29,51.93,107.96,13.71,17.87,31.64,,13.71,15.33,12.88,6.32,19.17,10.57,231.0,Poor,2015,5,Spring,246.20000000000002,139.9111111111111,35.74,19.162499999999998,0.17137500000000003,6.4399999999999995,123.87,Unhealthy
Ahmedabad,2015-05-30,77.87,107.96,6.67,17.12,23.0,,6.67,46.82,16.67,4.79,9.78,5.1,327.0,Very Poor,2015,5,Spring,359.56666666666666,139.9111111111111,34.24,58.525000000000006,0.08337499999999999,8.335,167.37,Unhealthy
Ahmedabad,2015-05-31,57.59,107.96,5.6,15.47,20.42,,5.6,41.68,25.51,2.64,6.3,3.08,174.0,Moderate,2015,5,Spring,283.9333333333334,139.9111111111111,30.94,52.1,0.06999999999999999,12.754999999999999,140.04,Unhealthy
Ahmedabad,2015-06-01,77.22,107.96,7.02,15.47,21.13,,7.02,71.97,9.56,3.74,8.45,1.17,185.0,Moderate,2015,6,Summer,357.4,139.9111111111111,30.94,89.9625,0.08775,4.78,168.74,Unhealthy
Ahmedabad,2015-06-02,45.29,107.96,7.25,12.74,19.66,,7.25,18.64,6.32,2.73,6.99,0.76,179.0,Moderate,2015,6,Summer,201.93333333333334,139.9111111111111,25.480000000000004,23.3,0.09062500000000001,3.16,106.41,Unhealthy
Ahmedabad,2015-06-03,103.78,107.96,6.36,13.9,19.86,,6.36,7.76,15.27,0.82,1.37,0.81,211.0,Poor,2015,6,Summer,445.93333333333334,139.9111111111111,27.800000000000004,9.700000000000001,0.0795,7.635,191.36,Unhealthy
Ahmedabad,2015-06-04,25.14,107.96,6.01,18.73,24.74,,6.01,38.05,38.52,0.0,0.0,0.0,192.0,Moderate,2015,6,Summer,83.8,139.9111111111111,37.46,47.5625,0.075125,19.26,71.49,Moderate
Ahmedabad,2015-06-05,87.03,107.96,8.05,17.88,25.53,,8.05,23.84,48.22,0.0,0.0,0.0,310.0,Very Poor,2015,6,Summer,390.1,139.9111111111111,35.76,29.799999999999997,0.10062499999999999,24.11,177.07,Unhealthy
Ahmedabad,2015-06-06,89.6,107.96,6.59,19.84,25.9,,6.59,48.05,44.78,0.0,0.0,0.0,223.0,Poor,2015,6,Summer,398.66666666666663,139.9111111111111,39.68,60.0625,0.08237499999999999,22.39,183.7,Unhealthy
Ahmedabad,2015-06-07,80.69,107.96,6.86,16.07,22.25,,6.86,39.85,32.65,0.0,0.0,0.0,192.0,Moderate,2015,6,Summer,368.9666666666667,139.9111111111111,32.14,49.81250000000001,0.08575,16.325,170.17,Unhealthy
Ahmedabad,2015-06-08,44.75,107.96,7.76,16.53,24.29,,7.76,9.89,8.07,0.0,0.0,0.0,191.0,Moderate,2015,6,Summer,198.33333333333334,139.9111111111111,33.06,12.3625,0.09699999999999999,4.035,105.66,Unhealthy
Ahmedabad,2015-06-09,38.11,107.96,7.41,11.62,19.03,,7.41,3.13,6.69,2.5,5.93,0.74,184.0,Moderate,2015,6,Summer,154.06666666666666,139.9111111111111,23.24,3.9125,0.092625,3.345,87.28,Moderate
Ahmedabad,2015-06-10,45.5,107.96,8.56,15.59,24.15,,8.56,0.76,3.82,5.09,8.52,1.82,220.0,Poor,2015,6,Summer,203.33333333333331,139.9111111111111,31.180000000000003,0.95,0.107,1.91,105.68,Unhealthy
Ahmedabad,2015-06-11,36.98,107.96,8.21,11.52,19.74,,8.21,0.52,5.17,3.63,8.16,1.33,215.0,Poor,2015,6,Summer,146.5333333333333,139.9111111111111,23.04,0.65,0.10262500000000001,2.585,84.21,Moderate
Ahmedabad,2015-06-12,43.58,107.96,8.26,13.33,21.58,,8.26,1.02,7.56,3.59,6.79,1.5,226.0,Poor,2015,6,Summer,190.5333333333333,139.9111111111111,26.66,1.2750000000000001,0.10325,3.7800000000000002,100.51,Unhealthy
Ahmedabad,2015-06-13,45.49,107.96,9.63,14.91,24.53,,9.63,0.81,2.94,3.67,6.62,1.17,251.0,Poor,2015,6,Summer,203.26666666666665,139.9111111111111,29.82,1.0125,0.12037500000000002,1.47,105.34,Unhealthy
Ahmedabad,2015-06-14,38.06,107.96,8.67,18.57,27.25,,8.67,1.05,4.63,2.85,5.12,0.74,216.0,Poor,2015,6,Summer,153.73333333333335,139.9111111111111,37.14,1.3125000000000002,0.10837500000000001,2.315,89.59,Moderate
Ahmedabad,2015-06-15,45.41,107.96,9.35,20.55,29.9,,9.35,0.74,4.5,2.83,7.18,0.82,237.0,Poor,2015,6,Summer,202.7333333333333,139.9111111111111,41.1,0.9249999999999999,0.11687499999999999,2.25,107.48,Unhealthy
Ahmedabad,2015-06-16,37.71,107.96,8.54,16.26,24.8,,8.54,0.87,4.6,2.52,7.61,0.81,198.0,Moderate,2015,6,Summer,151.40000000000003,139.9111111111111,32.52,1.0875,0.10674999999999998,2.3,87.82,Moderate
Ahmedabad,2015-06-17,32.37,107.96,7.53,14.36,21.89,,7.53,2.17,12.17,1.88,7.92,0.69,195.0,Moderate,2015,6,Summer,115.8,139.9111111111111,28.720000000000002,2.7125,0.094125,6.085,75.14,Moderate
Ahmedabad,2015-06-18,34.74,107.96,7.59,13.51,21.11,,7.59,4.11,12.22,1.82,6.19,0.47,187.0,Moderate,2015,6,Summer,131.60000000000002,139.9111111111111,27.02,5.1375,0.09487499999999999,6.11,80.58,Moderate
Ahmedabad,2015-06-19,32.56,107.96,7.34,13.91,21.25,,7.34,4.04,11.85,2.55,9.3,0.97,181.0,Moderate,2015,6,Summer,117.06666666666669,139.9111111111111,27.82,5.050000000000001,0.09175,5.925,75.62,Moderate
Ahmedabad,2015-06-20,29.28,107.96,7.55,11.68,19.23,,7.55,4.01,12.64,1.64,7.0,0.62,179.0,Moderate,2015,6,Summer,97.60000000000001,139.9111111111111,23.36,5.012499999999999,0.09437499999999999,6.32,67.95,Moderate
Ahmedabad,2015-06-21,20.46,107.96,7.15,10.61,17.76,,7.15,5.62,12.7,1.26,5.17,0.32,188.0,Moderate,2015,6,Summer,68.2,139.9111111111111,21.22,7.025,0.089375,6.35,57.44,Moderate
Ahmedabad,2015-06-22,26.07,107.96,7.99,11.07,19.06,,7.99,4.1,10.57,1.5,6.9,0.63,190.0,Moderate,2015,6,Summer,86.9,139.9111111111111,22.14,5.125,0.099875,5.285,63.87,Moderate
Ahmedabad,2015-06-23,21.43,107.96,7.45,11.16,18.62,,7.45,4.99,7.38,1.4,6.69,0.76,185.0,Moderate,2015,6,Summer,71.43333333333334,139.9111111111111,22.32,6.2375,0.093125,3.6900000000000004,58.45,Moderate
Ahmedabad,2015-06-24,11.91,107.96,7.34,10.1,17.44,,7.34,10.86,5.47,1.3,12.23,0.73,189.0,Moderate,2015,6,Summer,39.7,139.9111111111111,20.2,13.574999999999998,0.09175,2.735,47.55,Good
Ahmedabad,2015-06-25,57.75,107.96,8.68,9.68,18.36,,8.68,12.28,3.06,1.98,6.51,0.74,196.0,Moderate,2015,6,Summer,285.0,139.9111111111111,19.36,15.35,0.1085,1.53,133.3,Unhealthy
Ahmedabad,2015-06-26,66.39,107.96,8.58,12.79,21.36,,8.58,11.09,4.96,1.76,6.18,0.57,201.0,Poor,2015,6,Summer,321.3,139.9111111111111,25.58,13.8625,0.10725000000000001,2.48,147.19,Unhealthy
Ahmedabad,2015-06-27,62.61,107.96,9.15,9.83,18.98,,9.15,12.31,6.44,1.87,5.47,0.37,231.0,Poor,2015,6,Summer,308.70000000000005,139.9111111111111,19.66,15.387500000000001,0.114375,3.2199999999999998,141.83,Unhealthy
Ahmedabad,2015-06-28,47.5,107.96,8.07,9.53,17.59,,8.07,13.91,7.28,1.34,3.97,0.12,196.0,Moderate,2015,6,Summer,216.66666666666666,139.9111111111111,19.06,17.3875,0.100875,3.64,109.74,Unhealthy
Ahmedabad,2015-06-29,111.8,107.96,9.23,11.51,20.74,,9.23,5.27,5.99,1.84,5.69,0.28,220.0,Poor,2015,6,Summer,472.66666666666663,139.9111111111111,23.02,6.587499999999999,0.115375,2.995,198.98,Unhealthy
Ahmedabad,2015-06-30,30.0,107.96,8.87,13.59,22.64,,8.87,8.09,6.31,1.32,4.59,0.16,244.0,Poor,2015,6,Summer,100.0,139.9111111111111,27.18,10.112499999999999,0.11087499999999999,3.1549999999999994,69.75,Moderate
Ahmedabad,2015-07-01,4.66,107.96,9.01,10.9,20.36,,9.01,7.31,6.38,1.27,3.94,0.13,223.0,Poor,2015,7,Summer,15.533333333333335,139.9111111111111,21.8,9.1375,0.112625,3.19,39.02,Good
Ahmedabad,2015-07-02,48.72,107.96,9.56,11.94,21.5,,9.56,5.72,6.61,1.77,4.96,0.39,230.0,Poor,2015,7,Summer,224.79999999999998,139.9111111111111,23.88,7.1499999999999995,0.11950000000000001,3.305,112.49,Unhealthy
Ahmedabad,2015-07-03,49.7,107.96,9.43,9.81,19.23,,9.43,6.78,6.42,2.0,4.79,0.31,243.0,Poor,2015,7,Summer,231.33333333333334,139.9111111111111,19.62,8.475000000000001,0.117875,3.2099999999999995,114.05,Unhealthy
Ahmedabad,2015-07-04,48.1,107.96,8.03,9.53,17.57,,8.03,9.33,7.6,1.68,4.41,0.18,215.0,Poor,2015,7,Summer,220.66666666666666,139.9111111111111,19.06,11.662500000000001,0.10037499999999999,3.8,110.58,Unhealthy
Ahmedabad,2015-07-05,47.43,107.96,8.11,9.45,17.56,,8.11,7.93,7.08,2.1,3.6,0.13,199.0,Moderate,2015,7,Summer,216.2,139.9111111111111,18.9,9.9125,0.10137499999999999,3.54,108.78,Unhealthy
Ahmedabad,2015-07-06,51.74,107.96,8.91,12.38,21.28,,8.91,10.05,5.78,2.15,3.64,0.27,200.0,Moderate,2015,7,Summer,244.93333333333337,139.9111111111111,24.76,12.562500000000002,0.11137499999999999,2.89,120.21,Unhealthy
Ahmedabad,2015-07-07,42.68,107.96,9.74,11.08,20.82,,9.74,10.87,4.44,1.62,4.96,0.39,226.0,Poor,2015,7,Summer,184.53333333333336,139.9111111111111,22.16,13.5875,0.12175000000000001,2.22,98.59,Moderate
Ahmedabad,2015-07-08,38.45,107.96,10.55,7.8,18.35,,10.55,10.28,3.24,2.46,4.79,0.41,241.0,Poor,2015,7,Summer,156.33333333333334,139.9111111111111,15.6,12.85,0.131875,1.6200000000000003,87.27,Moderate
Ahmedabad,2015-07-09,46.69,107.96,11.48,0.17,11.64,,11.48,10.25,5.76,1.77,4.34,0.15,222.0,Poor,2015,7,Summer,211.26666666666668,139.9111111111111,0.34,12.812499999999998,0.14350000000000002,2.88,103.57,Unhealthy
Ahmedabad,2015-07-10,55.27,107.96,11.55,0.12,11.66,,11.55,12.7,6.55,1.69,4.17,0.22,223.0,Poor,2015,7,Summer,268.4666666666667,139.9111111111111,0.24,15.875,0.144375,3.2750000000000004,123.92,Unhealthy
Ahmedabad,2015-07-11,149.03,107.96,11.49,0.16,11.65,,11.49,10.07,7.27,1.71,5.72,0.19,248.0,Poor,2015,7,Summer,500.0,139.9111111111111,0.32,12.587500000000002,0.143625,3.6350000000000002,204.68,Very Unhealthy
Ahmedabad,2015-07-12,86.57,107.96,11.47,0.17,11.64,,11.47,11.09,6.53,1.57,3.85,0.09,300.0,Poor,2015,7,Summer,388.5666666666666,139.9111111111111,0.34,13.8625,0.143375,3.2649999999999997,165.77,Unhealthy
Ahmedabad,2015-07-13,111.77,107.96,11.3,0.24,11.53,,11.3,7.73,4.67,1.72,4.52,0.16,232.0,Poor,2015,7,Summer,472.56666666666666,139.9111111111111,0.48,9.6625,0.14125000000000001,2.335,194.68,Unhealthy
Ahmedabad,2015-07-14,151.4,107.96,10.8,0.36,11.16,,10.8,7.8,5.46,0.95,3.54,0.12,330.0,Very Poor,2015,7,Summer,500.0,139.9111111111111,0.72,9.75,0.135,2.73,204.38,Very Unhealthy
Ahmedabad,2015-07-15,51.35,107.96,8.0,2.69,10.67,,8.0,10.0,5.76,1.54,4.32,0.35,223.0,Poor,2015,7,Summer,242.33333333333334,139.9111111111111,5.38,12.5,0.1,2.88,115.42,Unhealthy
Ahmedabad,2015-07-16,65.37,107.96,0.64,8.07,8.57,,0.64,16.31,8.02,1.63,4.34,0.28,105.0,Moderate,2015,7,Summer,317.90000000000003,139.9111111111111,16.14,20.387499999999996,0.008,4.01,144.92,Unhealthy
Ahmedabad,2015-07-17,56.28,107.96,0.6,8.02,8.51,,0.6,18.93,6.2,1.52,3.74,0.29,101.0,Moderate,2015,7,Summer,275.20000000000005,139.9111111111111,16.04,23.6625,0.0075,3.1,130.19,Unhealthy
Ahmedabad,2015-07-18,48.17,107.96,0.65,8.0,8.55,,0.65,18.99,7.97,1.23,4.74,0.12,93.0,Satisfactory,2015,7,Summer,221.13333333333335,139.9111111111111,16.0,23.737499999999997,0.008125,3.9849999999999994,111.35,Unhealthy
Ahmedabad,2015-07-19,33.56,107.96,0.72,7.89,8.56,,0.72,11.28,10.18,0.61,3.85,0.08,67.0,Satisfactory,2015,7,Summer,123.73333333333335,139.9111111111111,15.78,14.099999999999998,0.009,5.09,76.36,Moderate
Ahmedabad,2015-07-20,31.3,107.96,0.55,8.1,8.49,,0.55,10.29,7.44,0.52,2.31,0.06,60.0,Satisfactory,2015,7,Summer,108.66666666666669,139.9111111111111,16.2,12.862499999999999,0.006875,3.72,70.91,Moderate
Ahmedabad,2015-07-21,48.12,107.96,0.67,7.9,8.43,,0.67,1.28,6.3,5.0,21.75,1.54,384.5,,2015,7,Summer,220.79999999999998,139.9111111111111,15.8,1.6,0.008375,3.15,108.9,Unhealthy
Ahmedabad,2015-07-22,57.11,107.96,0.55,8.28,8.42,,0.55,14.58,2.6,2.81,14.53,1.87,90.0,Satisfactory,2015,7,Summer,280.73333333333335,139.9111111111111,16.56,18.224999999999998,0.006875,1.3,131.5,Unhealthy
Ahmedabad,2015-07-23,34.72,107.96,0.1,9.73,7.88,,0.1,13.62,4.87,1.44,5.22,0.38,78.0,Satisfactory,2015,7,Summer,131.46666666666667,139.9111111111111,19.46,17.025,0.00125,2.435,79.83,Moderate
Ahmedabad,2015-07-24,29.22,107.96,0.06,9.57,7.77,,0.06,13.58,5.08,1.37,3.65,0.32,48.0,Good,2015,7,Summer,97.4,139.9111111111111,19.14,16.975,0.0007499999999999999,2.54,67.85,Moderate
Ahmedabad,2015-07-25,29.79,107.96,0.14,8.64,7.97,,0.14,15.11,5.34,0.36,1.05,0.14,53.0,Satisfactory,2015,7,Summer,99.3,139.9111111111111,17.28,18.8875,0.0017500000000000003,2.67,68.35,Moderate
Ahmedabad,2015-07-26,59.95,107.96,0.18,8.78,8.16,,0.18,11.52,2.79,0.52,1.23,0.22,91.0,Satisfactory,2015,7,Summer,299.6666666666667,139.9111111111111,17.56,14.399999999999999,0.00225,1.395,137.96,Unhealthy
Ahmedabad,2015-07-27,19.2,107.96,1.52,9.45,9.74,,1.52,11.23,4.61,1.29,3.29,0.15,70.0,Satisfactory,2015,7,Summer,64.0,139.9111111111111,18.9,14.0375,0.019,2.305,55.8,Moderate
Ahmedabad,2015-07-28,19.52,107.96,5.89,11.26,17.15,,5.89,11.56,4.4,0.58,1.44,0.07,157.0,Moderate,2015,7,Summer,65.06666666666666,139.9111111111111,22.52,14.450000000000001,0.073625,2.2,56.93,Moderate
Ahmedabad,2015-07-29,35.16,107.96,5.75,10.89,16.64,,5.75,14.7,3.67,1.61,3.71,0.48,158.0,Moderate,2015,7,Summer,134.39999999999998,139.9111111111111,21.78,18.375,0.071875,1.8349999999999997,81.4,Moderate
Ahmedabad,2015-07-30,33.03,107.96,7.01,10.58,17.58,,7.01,12.95,3.53,1.65,3.96,0.37,169.0,Moderate,2015,7,Summer,120.19999999999999,139.9111111111111,21.16,16.1875,0.087625,1.765,76.08,Moderate
Ahmedabad,2015-07-31,40.95,107.96,6.92,10.47,17.39,,6.92,19.8,3.38,2.05,5.08,0.44,174.0,Moderate,2015,7,Summer,173.0,139.9111111111111,20.94,24.75,0.0865,1.69,95.37,Moderate
Ahmedabad,2015-08-01,40.29,107.96,6.74,10.52,17.26,,6.74,8.27,3.57,1.85,4.34,0.39,173.0,Moderate,2015,8,Summer,168.6,139.9111111111111,21.04,10.337499999999999,0.08425,1.7849999999999997,92.42,Moderate
Ahmedabad,2015-08-02,41.16,107.96,6.91,10.51,17.42,,6.91,13.48,3.69,1.8,4.23,0.33,172.0,Moderate,2015,8,Summer,174.39999999999998,139.9111111111111,21.02,16.85,0.08637500000000001,1.8450000000000002,95.1,Moderate
Ahmedabad,2015-08-03,36.12,107.96,7.21,11.56,17.07,,7.21,13.62,6.08,1.67,2.85,0.11,190.0,Moderate,2015,8,Summer,140.79999999999998,139.9111111111111,23.12,17.025,0.090125,3.04,83.9,Moderate
Ahmedabad,2015-08-04,28.51,107.96,6.69,20.52,27.21,,6.69,5.69,7.65,1.36,2.17,0.09,171.0,Moderate,2015,8,Summer,95.03333333333333,139.9111111111111,41.04,7.112500000000001,0.083625,3.8249999999999997,70.55,Moderate
Ahmedabad,2015-08-05,31.59,107.96,6.99,20.42,27.41,,6.99,9.23,7.9,0.72,2.29,0.12,168.0,Moderate,2015,8,Summer,110.6,139.9111111111111,40.84,11.537500000000001,0.08737500000000001,3.95,76.41,Moderate
Ahmedabad,2015-08-06,42.56,107.96,7.17,20.4,27.57,,7.17,6.28,9.86,1.36,2.94,0.28,172.0,Moderate,2015,8,Summer,183.73333333333335,139.9111111111111,40.8,7.85,0.089625,4.93,101.73,Unhealthy
Ahmedabad,2015-08-07,48.12,107.96,7.14,20.3,27.45,,7.14,6.77,12.78,1.22,3.39,0.26,173.0,Moderate,2015,8,Summer,220.79999999999998,139.9111111111111,40.6,8.462499999999999,0.08925,6.39,114.87,Unhealthy
Ahmedabad,2015-08-08,37.09,107.96,7.22,20.21,27.42,,7.22,8.66,7.94,0.86,2.98,0.16,175.0,Moderate,2015,8,Summer,147.2666666666667,139.9111111111111,40.42,10.825,0.09025,3.9699999999999998,89.09,Moderate
Ahmedabad,2015-08-09,33.4,107.96,7.4,20.09,27.5,,7.4,9.95,8.39,0.8,2.13,0.07,179.0,Moderate,2015,8,Summer,122.66666666666666,139.9111111111111,40.18,12.437499999999998,0.0925,4.195,80.62,Moderate
Ahmedabad,2015-08-10,38.64,107.96,7.35,20.21,27.55,,7.35,9.74,6.28,1.31,2.8,0.27,174.0,Moderate,2015,8,Summer,157.60000000000002,139.9111111111111,40.42,12.174999999999999,0.091875,3.1400000000000006,92.76,Moderate
Ahmedabad,2015-08-11,40.49,107.96,7.48,20.23,27.71,,7.48,8.92,21.51,1.17,3.0,0.11,176.0,Moderate,2015,8,Summer,169.93333333333337,139.9111111111111,40.46,11.15,0.0935,10.755,97.75,Moderate
Ahmedabad,2015-08-12,41.37,107.96,7.47,20.2,27.68,,7.47,11.73,19.8,1.82,2.85,0.17,179.0,Moderate,2015,8,Summer,175.8,139.9111111111111,40.4,14.662500000000001,0.093375,9.9,100.05,Unhealthy
Ahmedabad,2015-08-13,44.56,107.96,7.49,20.06,27.55,,7.49,11.23,22.77,1.38,3.36,0.44,175.0,Moderate,2015,8,Summer,197.06666666666666,139.9111111111111,40.12,14.0375,0.093625,11.385,107.53,Unhealthy
Ahmedabad,2015-08-14,65.68,107.96,7.57,19.94,27.51,,7.57,8.21,30.21,3.62,5.79,1.0,177.0,Moderate,2015,8,Summer,318.93333333333334,139.9111111111111,39.88,10.262500000000001,0.094625,15.105000000000002,150.13,Unhealthy
